Artist_Name,Album_Year,Song_Name,URL
Statler Brothers; The,"album: ""All-American Country"" (1991)",Jesus Is The Answer Every Time,../lyrics/statlerbrothers/jesusistheanswereverytime.html
Statler Brothers; The,"album: ""Home"" (1993)",All-Girl-All-Gospel Quartet,../lyrics/statlerbrothers/allgirlallgospelquartet.html
Statler Brothers; The,"album: ""Home"" (1993)",My Past Is Looking Brighter (All The Time),../lyrics/statlerbrothers/mypastislookingbrighterallthetime.html
Statler Brothers; The,"album: ""Home"" (1993)",That Haunted Old House,../lyrics/statlerbrothers/thathauntedoldhouse.html
Staton; Candi,"album: ""Candi Staton"" (1972)",Lovin' You; Lovin' Me,../lyrics/candistaton/lovinyoulovinme.html
Staton; Candi,"album: ""Candi"" (1974)",A Little Taste Of Love,../lyrics/candistaton/alittletasteoflove.html
Staton; Candi,"album: ""Make Me An Instrument"" (1983)",Sin Doesn't Live Here Anymore,../lyrics/candistaton/sindoesntlivehereanymore.html
Staton; Candi,"album: ""The Anointing"" (1985)",He Cares For You,../lyrics/candistaton/hecaresforyou.html
Status Quo,"album: ""Picturesque Matchstickable Messages From The Status Quo"" (1968)",Black Veils Of Melancholoy,../lyrics/statusquo/blackveilsofmelancholoy.html
Status Quo,"album: ""Picturesque Matchstickable Messages From The Status Quo"" (1968)",Green Tambourine,../lyrics/statusquo/greentambourine.html
Status Quo,"album: ""Spare Parts"" (1969)",Are You Growing Tired Of My Love?,../lyrics/statusquo/areyougrowingtiredofmylove.html
Status Quo,"album: ""Spare Parts"" (1969)",Mister Mind Detector,../lyrics/statusquo/misterminddetector.html
Status Quo,"album: ""Spare Parts"" (1969)",Little Miss Nothing,../lyrics/statusquo/littlemissnothing.html
Status Quo,"album: ""Ma Kelly's Greasy Spoon"" (1970)",In My Chair(2003 Reissue Bonus Track),../lyrics/statusquo/inmychair.html
Status Quo,"album: ""Dog Of Two Head"" (1971)",Umleitung,../lyrics/statusquo/umleitung.html
Status Quo,"album: ""Dog Of Two Head"" (1971)",Nanana (#2),../lyrics/statusquo/nanana2.html
Status Quo,"album: ""Dog Of Two Head"" (1971)",Nanana (#9),../lyrics/statusquo/nanana9.html
Status Quo,"album: ""Dog Of Two Head"" (1971)",Time To Fly(Reissue Bonus Track),../lyrics/statusquo/timetofly.html
Status Quo,"album: ""Hello!"" (1973)",Reason For Living,../lyrics/statusquo/reasonforliving.html
Status Quo,"album: ""Hello!"" (1973)",Caroline,../lyrics/statusquo/caroline.html
Status Quo,"album: ""Hello!"" (1973)",Softer Ride,../lyrics/statusquo/softerride.html
Status Quo,"album: ""Hello!"" (1973)",Forty-Five Hundred Times,../lyrics/statusquo/fortyfivehundredtimes.html
Status Quo,"album: ""Hello!"" (1973)",Joanne(Bonus Track),../lyrics/statusquo/joanne.html
Status Quo,"album: ""Quo"" (1974)",Break The Rules,../lyrics/statusquo/breaktherules.html
Status Quo,"album: ""Quo"" (1974)",Lonely Man,../lyrics/statusquo/lonelyman.html
Status Quo,"album: ""On The Level"" (1975)",Bye Bye Johnny,../lyrics/statusquo/byebyejohnny.html
Status Quo,"album: ""Blue For You"" (1976)",Is There A Better Way,../lyrics/statusquo/isthereabetterway.html
Status Quo,"album: ""Blue For You"" (1976)",That's A Fact,../lyrics/statusquo/thatsafact.html
Status Quo,"album: ""Rockin' All Over The World"" (1977)",Rockers Rollin',../lyrics/statusquo/rockersrollin.html
Status Quo,"album: ""Rockin' All Over The World"" (1977)",Too Far Gone,../lyrics/statusquo/toofargone.html
Status Quo,"album: ""Rockin' All Over The World"" (1977)",Getting Better(Bonus Track),../lyrics/statusquo/gettingbetter.html
Status Quo,"album: ""If You Can't Stand The Heat"" (1978)",Accident Prone,../lyrics/statusquo/accidentprone.html
Status Quo,"album: ""Whatever You Want"" (1979)",Whatever You Want,../lyrics/statusquo/whateveryouwant.html
Status Quo,"album: ""Whatever You Want"" (1979)",Breaking Away,../lyrics/statusquo/breakingaway.html
Status Quo,"album: ""Never Too Late"" (1981)",Take Me Away,../lyrics/statusquo/takemeaway.html
Status Quo,"album: ""1+9+8+2"" (1982)",Doesn't Matter,../lyrics/statusquo/doesntmatter.html
Status Quo,"album: ""In The Army Now"" (1986)",Invitation,../lyrics/statusquo/invitation.html
Status Quo,"album: ""In The Army Now"" (1986)",Keep Me Guessing(Bonus Track),../lyrics/statusquo/keepmeguessing.html
Status Quo,"album: ""Ain't Complaining"" (1988)",Ain't Complaining,../lyrics/statusquo/aintcomplaining.html
Status Quo,"album: ""Ain't Complaining"" (1988)",That's Alright(Reissue Bonus Track),../lyrics/statusquo/thatsalright.html
Status Quo,"album: ""Ain't Complaining"" (1988)",Halloween(Reissue Bonus Track),../lyrics/statusquo/halloween.html
Status Quo,"album: ""Perfect Remedy"" (1989)",Heart On Hold,../lyrics/statusquo/heartonhold.html
Status Quo,"album: ""Perfect Remedy"" (1989)",The Way I Am,../lyrics/statusquo/thewayiam.html
Status Quo,"album: ""Perfect Remedy"" (1989)",Gone Thru The Slips(Bonus Track),../lyrics/statusquo/gonethrutheslips.html
Status Quo,"album: ""Rock 'Til You Drop"" (1991)",All We Really Wanna Do (Polly),../lyrics/statusquo/allwereallywannadopolly.html
Status Quo,"album: ""Rock 'Til You Drop"" (1991)",Fakin' The Blues,../lyrics/statusquo/fakintheblues.html
Status Quo,"album: ""Rock 'Til You Drop"" (1991)",Good Sign,../lyrics/statusquo/goodsign.html
Status Quo,"album: ""Thirsty Work"" (1994)",Sail Away,../lyrics/statusquo/sailaway.html
Status Quo,"album: ""Don't Stop"" (1996)",Don't Stop,../lyrics/statusquo/dontstop.html
Status Quo,"album: ""Don't Stop"" (1996)",Lucille,../lyrics/statusquo/lucille.html
Status Quo,"album: ""Don't Stop"" (1996)",Get Out Of Denver,../lyrics/statusquo/getoutofdenver.html
Status Quo,"album: ""Don't Stop"" (1996)",Tilting At The Mill(Bonus Track),../lyrics/statusquo/tiltingatthemill.html
Status Quo,"album: ""Under The Influence"" (1999)",Twenty Wild Horses,../lyrics/statusquo/twentywildhorses.html
Status Quo,"album: ""Heavy Traffic"" (2002)",Green,../lyrics/statusquo/green.html
Status Quo,"album: ""Riffs"" (2003)",Don't Bring Me Down,../lyrics/statusquo/dontbringmedown.html
Status Quo,"album: ""The Party Ain't Over Yet"" (2005)",The Bubble,../lyrics/statusquo/thebubble.html
Status Quo,"album: ""In Search Of The Fourth Chord"" (2007)",You're The One For Me,../lyrics/statusquo/youretheoneforme.html
Status Quo,"album: ""Quid Pro Quo"" (2011)",Two Way Traffic,../lyrics/statusquo/twowaytraffic.html
Stauber; Jack,"album: ""Viator"" (2015)",Stutter,../lyrics/jackstauber/stutter.html
Staves; The,"album: ""Dead & Born & Grown & Live"" (2012)",Dead & Born & Grown,../lyrics/staves/deadborngrown.html
Stealers Wheel,"album: ""Stealers Wheel"" (1972)",Stuck In The Middle With You,../lyrics/stealerswheel/stuckinthemiddlewithyou.html
Stealers Wheel,"album: ""Stealers Wheel"" (1972)",Johnny's Song,../lyrics/stealerswheel/johnnyssong.html
Stealers Wheel,"album: ""Ferguslie Park"" (1973)",Waltz (You Know It Makes Sense),../lyrics/stealerswheel/waltzyouknowitmakessense.html
Stealers Wheel,"album: ""Ferguslie Park"" (1973)",Over My Head,../lyrics/stealerswheel/overmyhead.html
Stealers Wheel,"album: ""Ferguslie Park"" (1973)",Nothing's Gonna Change My Mind,../lyrics/stealerswheel/nothingsgonnachangemymind.html
Stealers Wheel,"album: ""Ferguslie Park"" (1973)",Steamboat Row,../lyrics/stealerswheel/steamboatrow.html
Stealers Wheel,"album: ""Right Or Wrong"" (1975)",This Morning,../lyrics/stealerswheel/thismorning.html
Stealers Wheel,"album: ""Right Or Wrong"" (1975)",Go As You Please,../lyrics/stealerswheel/goasyouplease.html
Steam Powered Giraffe,"album: ""The 2¢ Show"" (2012)",Automatonic Electronic Harmonics,../lyrics/steampoweredgiraffe/automatonicelectronicharmonics.html
Steam Powered Giraffe,"album: ""MK III"" (2013)",Bleak Horizon,../lyrics/steampoweredgiraffe/bleakhorizon.html
Steele; Cassie,"album: ""How Much For Happy"" (2005)",Drink Me Dry,../lyrics/cassiesteele/drinkmedry.html
Steelheart,"album: ""Steelheart"" (1990)",Love Ain't Easy,../lyrics/steelheart/loveainteasy.html
Steelheart,"album: ""Steelheart"" (1990)",Can't Stop Me Lovin' You,../lyrics/steelheart/cantstopmelovinyou.html
Steelheart,"album: ""Steelheart"" (1990)",Everybody Loves Eileen,../lyrics/steelheart/everybodyloveseileen.html
Steelheart,"album: ""Steelheart"" (1990)",Rock'n Roll (I Just Wanna),../lyrics/steelheart/rocknrollijustwanna.html
Steelheart,"album: ""Tangled In Reins"" (1992)",Dancin' In The Fire,../lyrics/steelheart/dancininthefire.html
Steelheart,"album: ""Good 2B Alive"" (2008)",I Breathe,../lyrics/steelheart/ibreathe.html
Steel Magnolia,"album: ""Steel Magnolia"" (2011)",Without You,../lyrics/steelmagnolia/withoutyou.html
Steel Panther,"album: ""Balls Out"" (2011)",In The Future,../lyrics/steelpanther/inthefuture.html
Steel Panther,"album: ""All You Can Eat"" (2014)",She's On The Rag (Alternate Version)(iTunes Bonus Track),../lyrics/steelpanther/shesontheragalternateversion.html
Steel Panther,"album: ""Lower The Bar"" (2017)",Anything Goes,../lyrics/steelpanther/anythinggoes.html
Steel Panther,"album: ""Lower The Bar"" (2017)",Now The Fun Starts,../lyrics/steelpanther/nowthefunstarts.html
Steel Train,"album: ""Steel Train"" (2010)",Bloody Lips,../lyrics/steeltrain/bloodylips.html
Steely Dan,"album: ""Countdown To Ecstasy"" (1973)",Your Gold Teeth,../lyrics/steelydan/yourgoldteeth.html
Steely Dan,"album: ""Countdown To Ecstasy"" (1973)",My Old School,../lyrics/steelydan/myoldschool.html
Steely Dan,"album: ""Pretzel Logic"" (1974)",Rikki Don't Lose That Number,../lyrics/steelydan/rikkidontlosethatnumber.html
Steely Dan,"album: ""Pretzel Logic"" (1974)",Parker's Band,../lyrics/steelydan/parkersband.html
Steely Dan,"album: ""Katy Lied"" (1975)",Dr. Wu,../lyrics/steelydan/drwu.html
Steely Dan,"album: ""Aja"" (1977)",Black Cow,../lyrics/steelydan/blackcow.html
Steely Dan,"album: ""Everything Must Go"" (2003)",Green Book,../lyrics/steelydan/greenbook.html
Stefani; Gwen,"album: ""The Sweet Escape"" (2006)",U Started It,../lyrics/gwenstefani/ustartedit.html
Stella Donnelly,"album: ""Beware Of The Dogs"" (2019)",Face It,../lyrics/stelladonnelly/faceit.html
Stellar Kart,"album: ""All In"" (2013)",Nowhere To Go But Up,../lyrics/stellarkart/nowheretogobutup.html
Stellar Kart,"EP: ""Frozen"" (2014)",Do You Want To Build A Snowman?,../lyrics/stellarkart/doyouwanttobuildasnowman.html
Stella Soleil,"album: ""Dirty Little Secret"" (2001)",Imperfect,../lyrics/stellasoleil/imperfect.html
Stellastarr*,"album: ""Stellastarr*"" (2003)",My Coco,../lyrics/stellastarr/mycoco.html
Stellastarr*,"album: ""Harmonies For The Haunted"" (2005)",Sweet Troubled Soul,../lyrics/stellastarr/sweettroubledsoul.html
Stellastarr*,"album: ""Civilized"" (2009)",Freak Out,../lyrics/stellastarr/freakout.html
Stephanie Mabey,"album: ""Wake Up Dreaming"" (2012)",Surrender,../lyrics/stephaniemabey/surrender.html
Stephanie Mills,"album: ""What Cha' Gonna Do With My Lovin'"" (1979)",You Can Get Over,../lyrics/stephaniemills/youcangetover.html
Stephanie Mills,"album: ""What Cha' Gonna Do With My Lovin'"" (1979)",Feel The Fire,../lyrics/stephaniemills/feelthefire.html
Stephanie Mills,"album: ""What Cha' Gonna Do With My Lovin'"" (1979)",Put Your Body In It,../lyrics/stephaniemills/putyourbodyinit.html
Stephen,"album: ""Sincerely"" (2016)",Sincerely,../lyrics/stephen/sincerely.html
Stephen,"EP: ""It's Too Much Love To Know My Dear"" (2019)",Rainbows,../lyrics/stephen/rainbows.html
Stephen,"album: ""Akrasia"" (2020)",Hell Of A Night,../lyrics/stephen/hellofanight.html
Stephen Bishop,"album: ""Careless"" (1976)",Careless,../lyrics/stephenbishop/careless.html
Stephen Bishop,"album: ""Careless"" (1976)",Save It For A Rainy Day,../lyrics/stephenbishop/saveitforarainyday.html
Stephen Bishop,"album: ""Careless"" (1976)",Rock And Roll Slave,../lyrics/stephenbishop/rockandrollslave.html
Stephen Bishop,"album: ""Careless"" (1976)",The Same Old Tears On A New Background,../lyrics/stephenbishop/thesameoldtearsonanewbackground.html
Stephen Bishop,"album: ""Sleeping With Girls"" (1986)",It Might Be You,../lyrics/stephenbishop/itmightbeyou.html
Stephen Bishop,"album: ""Bowling In Paris"" (1989)",Parked Cars,../lyrics/stephenbishop/parkedcars.html
Stephen Bishop,"demo: ""The Demo Album 1"" (2003)",Slipping Into Love,../lyrics/stephenbishop/slippingintolove.html
Stephen Jerzak,"EP: ""The Sky High"" (2009)",Together With The Sundown,../lyrics/stephenjerzak/togetherwiththesundown.html
Stephen Jerzak,"EP: ""Peace.Love.Truth."" (2009)",Small Town Celebrity,../lyrics/stephenjerzak/smalltowncelebrity.html
Stephen Jerzak,"EP: ""Covers; Vol. 1"" (2013)",Suit & Tie,../lyrics/stephenjerzak/suittie.html
Stephen Lynch,"album: ""Lion"" (2012)",Tennessee,../lyrics/stephenlynch/tennessee.html
Stephen Malkmus & The Jicks,"album: ""Mirror Traffic"" (2011)",Forever 28,../lyrics/stephenmalkmusthejicks/forever28.html
Stephen Malkmus & The Jicks,"album: ""Mirror Traffic"" (2011)",Fall Away,../lyrics/stephenmalkmusthejicks/fallaway.html
Stephen Marley,"album: ""Revelation Pt. I: The Root Of Life"" (2011)",No Cigarette Smoking (In My Room),../lyrics/stephenmarley/nocigarettesmokinginmyroom.html
Stephen Stills,"album: ""Stephen Stills"" (1970)",Do For The Others,../lyrics/stephenstills/dofortheothers.html
Stephen Stills,"album: ""Stephen Stills"" (1970)",Church (Part Of Someone),../lyrics/stephenstills/churchpartofsomeone.html
Stephen Stills,"album: ""Stephen Stills 2"" (1971)",Fishes And Scorpions,../lyrics/stephenstills/fishesandscorpions.html
Stephen Stills,"album: ""Thoroughfare Gap"" (1978)",What's The Game,../lyrics/stephenstills/whatsthegame.html
Stephen Stills,"album: ""Thoroughfare Gap"" (1978)",Midnight Rider,../lyrics/stephenstills/midnightrider.html
Stephen Stills,"album: ""Stills Alone"" (1991)",Amazonia,../lyrics/stephenstills/amazonia.html
Stephen Stills,"album: ""Man Alive!"" (2005)",I Don't Get It,../lyrics/stephenstills/idontgetit.html
Stephen Stills,"album: ""Man Alive!"" (2005)",Spanish Suite,../lyrics/stephenstills/spanishsuite.html
Stephen Stills,"live album: ""Live At Shepherd's Bush"" (2009)",4+20,../lyrics/stephenstills/420.html
Steppenwolf,"album: ""Steppenwolf"" (1968)",Desperation,../lyrics/steppenwolf/desperation.html
Steppenwolf,"album: ""Monster"" (1969)",Monster / Suicide / America,../lyrics/steppenwolf/monstersuicideamerica.html
Steppenwolf,"album: ""7"" (1970)",Snowblind Friend,../lyrics/steppenwolf/snowblindfriend.html
Steppenwolf,"album: ""Slow Flux"" (1974)",A Fool's Fantasy,../lyrics/steppenwolf/afoolsfantasy.html
Steppenwolf,"album: ""Slow Flux"" (1974)",Fishin' In The Dark,../lyrics/steppenwolf/fishininthedark.html
Steppenwolf,"album: ""Wolftracks"" (1982)",None Of The Above,../lyrics/steppenwolf/noneoftheabove.html
Steppenwolf,"album: ""Wolftracks"" (1982)",You,../lyrics/steppenwolf/you.html
Steps,"album: ""Steptacular"" (1999)",5-6-7-8,../lyrics/steps/5678.html
Steps,"album: ""Buzz"" (2000)",Hand On Your Heart,../lyrics/steps/handonyourheart.html
Steps,"album: ""Buzz"" (2000)",Human Touch(Bonus Track),../lyrics/steps/humantouch.html
Steps,"album: ""Buzz"" (2000)",Mars & Venus (We Fall In Love Again)(Bonus Track),../lyrics/steps/marsvenuswefallinloveagain.html
Steps,"album: ""Light Up The World"" (2012)",Have Yourself A Merry Christmas,../lyrics/steps/haveyourselfamerrychristmas.html
Steps,"album: ""Tears On The Dancefloor"" (2017)",Neon Blue,../lyrics/steps/neonblue.html
Stereo Fuse,"album: ""Stereo Fuse"" (2002)",Trip To Mars,../lyrics/stereofuse/triptomars.html
Stereolab,"album: ""Mars Audiac Quintet"" (1994)",Ping Pong,../lyrics/stereolab/pingpong.html
Stereolab,"compilation: ""Refried Ectoplasm (Switched On; Volume 2)"" (1995)",Eloge D'Eros,../lyrics/stereolab/elogederos.html
Stereolab,"album: ""Emperor Tomato Ketchup"" (1996)",Cybele's Reverie,../lyrics/stereolab/cybelesreverie.html
Stereolab,"album: ""Emperor Tomato Ketchup"" (1996)",Anonymous Collective,../lyrics/stereolab/anonymouscollective.html
Stereolab,"album: ""Dots And Loops"" (1997)",Miss Modular,../lyrics/stereolab/missmodular.html
Stereolab,"EP: ""Instant 0 In The Universe"" (2003)",Jaunty Monty And The Bubbles Of Silence,../lyrics/stereolab/jauntymontyandthebubblesofsilence.html
Stereolab,"album: ""Margerine Eclipse"" (2004)",Cosmic Country Noir,../lyrics/stereolab/cosmiccountrynoir.html
Stereolab,"compilation: ""Fab Four Suture"" (2006)","Excursions Into ""Oh; A-Oh""",../lyrics/stereolab/excursionsintoohaoh.html
Stereomud,"album: ""Every Given Moment"" (2003)",Anything But Jesus,../lyrics/stereomud/anythingbutjesus.html
Stereomud,"album: ""Every Given Moment"" (2003)",Searching,../lyrics/stereomud/searching.html
Stereophonics,"album: ""Word Gets Around"" (1997)",Traffic,../lyrics/stereophonics/traffic.html
Stereophonics,"album: ""Language. Sex. Violence. Other?"" (2005)",Brother,../lyrics/stereophonics/brother.html
Stereophonics,"album: ""Keep Calm And Carry On"" (2009)",She's Alright,../lyrics/stereophonics/shesalright.html
Stereophonics,"album: ""Graffiti On The Train"" (2013)",Been Caught Cheating,../lyrics/stereophonics/beencaughtcheating.html
Stereo Skyline,"album: ""Stuck On Repeat"" (2010)",Me & You,../lyrics/stereoskyline/meyou.html
Stereo Skyline,"album: ""Stuck On Repeat"" (2010)",Chemistry,../lyrics/stereoskyline/chemistry.html
Steriogram,"album: ""Schmack"" (2004)",Road Trip,../lyrics/steriogram/roadtrip.html
Steriogram,"album: ""This Is Not The Target Market"" (2006)",Built On Lies (Gangster),../lyrics/steriogram/builtonliesgangster.html
Steve Angello,"album: ""Wild Youth"" (2016)",Rebel Nation,../lyrics/steveangello/rebelnation.html
Steve Angello,"album: ""Human"" (2018)",Dopamine,../lyrics/steveangello/dopamine.html
Steve Aoki,"album: ""Neon Future I"" (2014)",Rage The Night Away,../lyrics/steveaoki/ragethenightaway.html
Steve Aoki,"album: ""Neon Future II"" (2015)",Darker Than Blood,../lyrics/steveaoki/darkerthanblood.html
Steve Earle,"album: ""Guitar Town"" (1986)",State Trooper(Bonus Track on 2002 Remastered CD),../lyrics/steveearle/statetrooper.html
Steve Earle,"album: ""Exit 0"" (1987)",San Antonio Girl,../lyrics/steveearle/sanantoniogirl.html
Steve Earle,"album: ""Copperhead Road"" (1988)",The Devil's Right Hand,../lyrics/steveearle/thedevilsrighthand.html
Steve Earle,"album: ""The Hard Way"" (1990)",Esmeralda's Hollywood,../lyrics/steveearle/esmeraldashollywood.html
Steve Earle,"album: ""The Hard Way"" (1990)",Hopeless Romantics,../lyrics/steveearle/hopelessromantics.html
Steve Earle,"album: ""The Hard Way"" (1990)",Justice In Ontario,../lyrics/steveearle/justiceinontario.html
Steve Earle,"album: ""The Hard Way"" (1990)",Country Girl,../lyrics/steveearle/countrygirl.html
Steve Earle,"album: ""I Feel Alright"" (1996)",Valentine's Day,../lyrics/steveearle/valentinesday.html
Steve Earle,"album: ""I Feel Alright"" (1996)",You're Still Standing There,../lyrics/steveearle/yourestillstandingthere.html
Steve Earle,"album: ""Transcendental Blues"" (2000)",Steve's Last Ramble,../lyrics/steveearle/steveslastramble.html
Steve Earle,"compilation: ""Side Tracks"" (2002)",Breed,../lyrics/steveearle/breed.html
Steve Earle,"album: ""Jerusalem"" (2002)",Ashes To Ashes,../lyrics/steveearle/ashestoashes.html
Steve Earle,"album: ""Jerusalem"" (2002)",Amerika v. 6.0 (The Best We Can Do),../lyrics/steveearle/amerikav60thebestwecando.html
Steve Hackett,"album: ""Voyage Of The Acolyte"" (1975)",The Hermit,../lyrics/stevehackett/thehermit.html
Steve Hackett,"album: ""Voyage Of The Acolyte"" (1975)",Star Of Sirius,../lyrics/stevehackett/starofsirius.html
Steve Hackett,"album: ""Defector"" (1980)",The Show,../lyrics/stevehackett/theshow.html
Steve Hackett,"album: ""Cured"" (1981)",Picture Postcard,../lyrics/stevehackett/picturepostcard.html
Steve Hackett,"album: ""Cured"" (1981)",Can't Let Go,../lyrics/stevehackett/cantletgo.html
Steve Hackett,"album: ""Highly Strung"" (1983)",Walking Through Walls,../lyrics/stevehackett/walkingthroughwalls.html
Steve Hackett,"album: ""Highly Strung"" (1983)",India Rubber Man,../lyrics/stevehackett/indiarubberman.html
Steve Hackett,"album: ""Till We Have Faces"" (1984)",Taking The Easy Way Out,../lyrics/stevehackett/takingtheeasywayout.html
Steve Hackett,"album: ""Guitar Noir"" (1993)",Dark As The Grave,../lyrics/stevehackett/darkasthegrave.html
Steve Hackett,"album: ""Guitar Noir"" (1993)",Like An Arrow,../lyrics/stevehackett/likeanarrow.html
Steve Hackett,"album: ""Guitar Noir"" (1993)",Paint Your Picture,../lyrics/stevehackett/paintyourpicture.html
Steve Hackett,"album: ""Genesis Revisited"" (1996)",Your Own Special Way,../lyrics/stevehackett/yourownspecialway.html
Steve Hackett,"album: ""Darktown"" (1999)",Coming Home To The Blues(2013 Reissue Bonus Track),../lyrics/stevehackett/cominghometotheblues.html
Steve Hackett,"album: ""Wild Orchids"" (2006)",Waters Of The Wild,../lyrics/stevehackett/watersofthewild.html
Steve Harley,"album: ""Hobo With A Grin"" (1978)",I Wish It Would Rain,../lyrics/steveharley/iwishitwouldrain.html
Steve Harley,"album: ""The Candidate"" (1979)",Who's Afraid?,../lyrics/steveharley/whosafraid.html
Steve Harley,"album: ""The Candidate"" (1979)",How Good It Feels,../lyrics/steveharley/howgooditfeels.html
Steve Harley,"album: ""The Candidate"" (1979)",I Can't Even Touch You(Bonus Track),../lyrics/steveharley/icanteventouchyou.html
Steve Harley,"album: ""Yes You Can"" (1992)",Rain In Venice,../lyrics/steveharley/raininvenice.html
Steve Holy,"album: ""Blue Moon"" (2000)",Tear One,../lyrics/steveholy/tearone.html
Steve Holy,"album: ""Brand New Girlfriend"" (2006)",Brand New Girlfriend,../lyrics/steveholy/brandnewgirlfriend.html
Steve Miller Band; The,"album: ""Children Of The Future"" (1968)",Baby's Callin' Me Home,../lyrics/stevemillerband/babyscallinmehome.html
Steve Miller Band; The,"album: ""Children Of The Future"" (1968)",Steppin' Stone,../lyrics/stevemillerband/steppinstone.html
Steve Miller Band; The,"album: ""Sailor"" (1968)",Quicksilver Girl,../lyrics/stevemillerband/quicksilvergirl.html
Steve Miller Band; The,"album: ""Sailor"" (1968)",Overdrive,../lyrics/stevemillerband/overdrive.html
Steve Miller Band; The,"album: ""Brave New World"" (1969)",Can't You Hear Your Daddy's Heartbeat,../lyrics/stevemillerband/cantyouhearyourdaddysheartbeat.html
Steve Miller Band; The,"album: ""Brave New World"" (1969)",Seasons,../lyrics/stevemillerband/seasons.html
Steve Miller Band; The,"album: ""Brave New World"" (1969)",Space Cowboy,../lyrics/stevemillerband/spacecowboy.html
Steve Miller Band; The,"album: ""Number 5"" (1970)",Going To The Country,../lyrics/stevemillerband/goingtothecountry.html
Steve Miller Band; The,"album: ""Number 5"" (1970)",Tokin's,../lyrics/stevemillerband/tokins.html
Steve Miller Band; The,"album: ""Number 5"" (1970)",Going To Mexico,../lyrics/stevemillerband/goingtomexico.html
Steve Miller Band; The,"album: ""Number 5"" (1970)",Steve Miller's Midnight Tango,../lyrics/stevemillerband/stevemillersmidnighttango.html
Steve Miller Band; The,"album: ""Number 5"" (1970)",Jackson-Kent Blues,../lyrics/stevemillerband/jacksonkentblues.html
Steve Miller Band; The,"album: ""Rock Love"" (1971)",Love Shock,../lyrics/stevemillerband/loveshock.html
Steve Miller Band; The,"album: ""Rock Love"" (1971)",Harbor Lights,../lyrics/stevemillerband/harborlights.html
Steve Miller Band; The,"album: ""Recall The Beginning... A Journey From Eden"" (1972)",High On You Mama,../lyrics/stevemillerband/highonyoumama.html
Steve Miller Band; The,"album: ""Recall The Beginning... A Journey From Eden"" (1972)",Journey From Eden,../lyrics/stevemillerband/journeyfromeden.html
Steve Miller Band; The,"album: ""The Joker"" (1973)",Mary Lou,../lyrics/stevemillerband/marylou.html
Steve Miller Band; The,"album: ""The Joker"" (1973)",Shu Ba Da Du Ma Ma Ma Ma,../lyrics/stevemillerband/shubadadumamamama.html
Steve Miller Band; The,"album: ""The Joker"" (1973)",Something To Believe In,../lyrics/stevemillerband/somethingtobelievein.html
Steve Miller Band; The,"album: ""Fly Like An Eagle"" (1976)",Sweet Maree,../lyrics/stevemillerband/sweetmaree.html
Steve Miller Band; The,"album: ""Book Of Dreams"" (1977)",Sacrifice,../lyrics/stevemillerband/sacrifice.html
Steve Miller Band; The,"album: ""Abracadabra"" (1982)",Abracadabra,../lyrics/stevemillerband/abracadabra.html
Steve Miller Band; The,"album: ""Abracadabra"" (1982)",Something Special,../lyrics/stevemillerband/somethingspecial.html
Steve Miller Band; The,"album: ""Abracadabra"" (1982)",Things I Told You,../lyrics/stevemillerband/thingsitoldyou.html
Steve Miller Band; The,"album: ""Abracadabra"" (1982)",Young Girl's Heart,../lyrics/stevemillerband/younggirlsheart.html
Steve Miller Band; The,"album: ""Italian X Rays"" (1984)",Bongo Bongo,../lyrics/stevemillerband/bongobongo.html
Steve Miller Band; The,"album: ""Living In The 20th Century"" (1986)",Big Boss Man,../lyrics/stevemillerband/bigbossman.html
Steve Miller Band; The,"album: ""Living In The 20th Century"" (1986)",Ain't That Lovin' You Baby,../lyrics/stevemillerband/aintthatlovinyoubaby.html
Steve Miller Band; The,"album: ""Born 2 B Blue"" (1988)",Just A Little Bit,../lyrics/stevemillerband/justalittlebit.html
Steve Miller Band; The,"album: ""Wide River"" (1993)",Lost In Your Eyes,../lyrics/stevemillerband/lostinyoureyes.html
Steve Moakler,"album: ""All The Faint Lights"" (2009)",Stay Away From Me,../lyrics/stevemoakler/stayawayfromme.html
Steve Moakler,"album: ""Watching Time Run"" (2011)",Today,../lyrics/stevemoakler/today.html
Steve Moakler,"album: ""Steel Town"" (2017)",Suitcase,../lyrics/stevemoakler/suitcase.html
Steven Curtis Chapman,"album: ""More To This Life"" (1989)",I Will Be Here,../lyrics/stevencurtischapman/iwillbehere.html
Steven Curtis Chapman,"album: ""More To This Life"" (1989)",Who Makes The Rules,../lyrics/stevencurtischapman/whomakestherules.html
Steven Curtis Chapman,"album: ""More To This Life"" (1989)",In This Little Room,../lyrics/stevencurtischapman/inthislittleroom.html
Steven Curtis Chapman,"album: ""For The Sake Of The Call"" (1990)",Busy Man,../lyrics/stevencurtischapman/busyman.html
Steven Curtis Chapman,"album: ""For The Sake Of The Call"" (1990)",Show Yourselves To Be,../lyrics/stevencurtischapman/showyourselvestobe.html
Steven Curtis Chapman,"album: ""Heaven In The Real World"" (1994)",Heartbeat Of Heaven,../lyrics/stevencurtischapman/heartbeatofheaven.html
Steven Curtis Chapman,"album: ""Signs Of Life"" (1996)",Lord Of The Dance,../lyrics/stevencurtischapman/lordofthedance.html
Steven Curtis Chapman,"album: ""Signs Of Life"" (1996)",Children Of The Burning Heart,../lyrics/stevencurtischapman/childrenoftheburningheart.html
